player_id,team,opponent,game_id,formation_position_value,player,team_x,date,home_team,away_team,opponent,reason,status,team_y
134482.0,Sheff Utd,Burnley,1729439.0, 0,Wes Foderingham,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,Burnley,,,
425353.0,Sheff Utd,Burnley,1729439.0, 0,Anis Ben Slimane,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,Burnley,,,
386971.0,Sheff Utd,Burnley,1729439.0, 0,Yasser Larouci,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,Burnley,,,
499658.0,Sheff Utd,Burnley,1729439.0, 0,,,2024-04-20 15:00:00,Sheffield United,Burnley,Sheffield United,,,
297544.0,Sheff Utd,Burnley,1729439.0, 0,Mason Holgate,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,Burnley,,,
416209.0,Sheff Utd,Burnley,1729439.0, 0,William Osula,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,Burnley,,,
456511.0,Sheff Utd,Burnley,1729439.0, 0,Andre Brooks,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,Burnley,,,
76202.0,Bournemouth,Aston Villa,1729419.0,1,Neto,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
69877.0,Bournemouth,Aston Villa,1729419.0, 2,Adam Smith,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
332419.0,Bournemouth,Aston Villa,1729419.0, 3,Lloyd Kelly,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
128882.0,Bournemouth,Aston Villa,1729419.0, 4,Ryan Christie,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
399826.0,Bournemouth,Aston Villa,1729419.0, 5,Illia Zabarnyi,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
328330.0,Bournemouth,Aston Villa,1729419.0, 6,Marcos Senesi,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
422183.0,Bournemouth,Aston Villa,1729419.0, 7,Dango Ouattara,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
136456.0,Bournemouth,Aston Villa,1729419.0, 8,Lewis Cook,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
136459.0,Bournemouth,Aston Villa,1729419.0, 9,Dominic Solanke,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
331579.0,Bournemouth,Aston Villa,1729419.0, 10,Justin Kluivert,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
424273.0,Bournemouth,Aston Villa,1729419.0, 11,Milos Kerkez,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
515753.0,Bournemouth,Aston Villa,1729419.0, 0,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
410998.0,Bournemouth,Aston Villa,1729419.0, 0,Alex Scott,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
362837.0,Bournemouth,Aston Villa,1729419.0, 0,James Hill,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
357073.0,Bournemouth,Aston Villa,1729419.0, 0,Antoine Semenyo,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,injured doubtful,Doubtful,Bournemouth
134695.0,Bournemouth,Aston Villa,1729419.0, 0,Enes Unal,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
145277.0,Bournemouth,Aston Villa,1729419.0, 0,Philip Billing,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
362103.0,Bournemouth,Aston Villa,1729419.0, 0,Max Aarons,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
362806.0,Bournemouth,Aston Villa,1729419.0, 0,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
471270.0,Bournemouth,Aston Villa,1729419.0, 0,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
102248.0,Aston Villa,Bournemouth,1729419.0,1,Emiliano Martinez,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
322043.0,Aston Villa,Bournemouth,1729419.0, 2,Matty Cash,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
89925.0,Aston Villa,Bournemouth,1729419.0, 3,Lucas Digne,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
136345.0,Aston Villa,Bournemouth,1729419.0, 4,Youri Tielemans,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
301440.0,Aston Villa,Bournemouth,1729419.0, 5,Ezri Konsa,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
344259.0,Aston Villa,Bournemouth,1729419.0, 6,Pau Torres,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
327682.0,Aston Villa,Bournemouth,1729419.0, 7,Leon Bailey,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
318449.0,Aston Villa,Bournemouth,1729419.0, 8,John McGinn,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
148503.0,Aston Villa,Bournemouth,1729419.0, 9,Ollie Watkins,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
353397.0,Aston Villa,Bournemouth,1729419.0, 10,Moussa Diaby,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
362824.0,Aston Villa,Bournemouth,1729419.0, 11,Morgan Rogers,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
134984.0,Aston Villa,Bournemouth,1729419.0, 0,Diego Carlos,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
124316.0,Aston Villa,Bournemouth,1729419.0, 0,Calum Chambers,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
236511.0,Aston Villa,Bournemouth,1729419.0, 0,Clement Lenglet,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,injured doubtful,Doubtful,Aston Villa
433517.0,Aston Villa,Bournemouth,1729419.0, 0,Jhon Duran,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
41554.0,Aston Villa,Bournemouth,1729419.0, 0,Robin Olsen,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
411201.0,Aston Villa,Bournemouth,1729419.0, 0,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
416208.0,Aston Villa,Bournemouth,1729419.0, 0,Tim Iroegbunam,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
515428.0,Aston Villa,Bournemouth,1729419.0, 0,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,Aston Villa,,,
428531.0,Aston Villa,Bournemouth,1729419.0, 0,Omari Kellyman,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,Bournemouth,,,
304008.0,Crystal Palace,West Ham,1729424.0,1,Dean Henderson,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
400496.0,Crystal Palace,West Ham,1729424.0, 2,Daniel Munoz,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
389579.0,Crystal Palace,West Ham,1729424.0, 3,Tyrick Mitchell,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
395401.0,Crystal Palace,West Ham,1729424.0, 4,Chris Richards,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,injured,Out,Crystal Palace
231135.0,Crystal Palace,West Ham,1729424.0, 5,Joachim Andersen,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
69375.0,Crystal Palace,West Ham,1729424.0, 6,Nathaniel Clyne,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
430774.0,Crystal Palace,West Ham,1729424.0, 7,Adam Wharton,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
108638.0,Crystal Palace,West Ham,1729424.0, 8,Will Hughes,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
328096.0,Crystal Palace,West Ham,1729424.0, 9,Jean-Philippe Mateta,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
371281.0,Crystal Palace,West Ham,1729424.0, 10,Michael Olise,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
332403.0,Crystal Palace,West Ham,1729424.0, 11,Eberechi Eze,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
43105.0,Crystal Palace,West Ham,1729424.0, 0,Joel Ward,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
288795.0,Crystal Palace,West Ham,1729424.0, 0,,,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,injured,Out,
33930.0,Crystal Palace,West Ham,1729424.0, 0,James Tomkins,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
67491.0,Crystal Palace,West Ham,1729424.0, 0,Jordan Ayew,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
91822.0,Crystal Palace,West Ham,1729424.0, 0,Jeffrey Schlupp,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
317504.0,Crystal Palace,West Ham,1729424.0, 0,Odsonne Edouard,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
409440.0,Crystal Palace,West Ham,1729424.0, 0,Naouirou Ahamada,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
229492.0,Crystal Palace,West Ham,1729424.0, 0,Remi Matthews,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
141246.0,Crystal Palace,West Ham,1729424.0, 0,Jairo Riedewald,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,West Ham,,,
20973.0,West Ham,Crystal Palace,1729424.0,1,Lukasz Fabianski,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
111372.0,West Ham,Crystal Palace,1729424.0, 2,Vladimir Coufal,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
101955.0,West Ham,Crystal Palace,1729424.0, 3,Emerson,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
322696.0,West Ham,Crystal Palace,1729424.0, 4,Edson Alvarez,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
106086.0,West Ham,Crystal Palace,1729424.0, 5,Kurt Zouma,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
23547.0,West Ham,Crystal Palace,1729424.0, 6,Angelo Ogbonna,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
400166.0,West Ham,Crystal Palace,1729424.0, 7,Mohammed Kudus,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
143595.0,West Ham,Crystal Palace,1729424.0, 8,Tomas Soucek,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
69517.0,West Ham,Crystal Palace,1729424.0, 9,Michail Antonio,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
105172.0,West Ham,Crystal Palace,1729424.0, 10,James Ward-Prowse,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
319756.0,West Ham,Crystal Palace,1729424.0, 11,Lucas Paqueta,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
349484.0,West Ham,Crystal Palace,1729424.0, 0,Ben Johnson,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
68049.0,West Ham,Crystal Palace,1729424.0, 0,Aaron Cresswell,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
270446.0,West Ham,Crystal Palace,1729424.0, 0,Kalvin Phillips,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,injured doubtful,Doubtful,West Ham
125004.0,West Ham,Crystal Palace,1729424.0, 0,Maxwel Cornet,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
91762.0,West Ham,Crystal Palace,1729424.0, 0,Danny Ings,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
92516.0,West Ham,Crystal Palace,1729424.0, 0,Alphonse Areola,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,injured,Out,West Ham
463053.0,West Ham,Crystal Palace,1729424.0, 0,,,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
454820.0,West Ham,Crystal Palace,1729424.0, 0,Divin Mubama,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
463054.0,West Ham,Crystal Palace,1729424.0, 0,,,2024-04-21 15:00:00,Crystal Palace,West Ham,Crystal Palace,,,
78386.0,Nottingham Forest,Everton,1729427.0,1,Matz Sels,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
386969.0,Nottingham Forest,Everton,1729427.0, 2,Neco Williams,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
315543.0,Nottingham Forest,Everton,1729427.0, 3,Ola Aina,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
399250.0,Nottingham Forest,Everton,1729427.0, 4,Danilo,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
296319.0,Nottingham Forest,Everton,1729427.0, 5,Moussa Niakhate,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
445424.0,Nottingham Forest,Everton,1729427.0, 6,Murillo,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
389087.0,Nottingham Forest,Everton,1729427.0, 7,Giovanni Reyna,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
334653.0,Nottingham Forest,Everton,1729427.0, 8,Nicolas Dominguez,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
73380.0,Nottingham Forest,Everton,1729427.0, 9,Chris Wood,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
332867.0,Nottingham Forest,Everton,1729427.0, 10,Morgan Gibbs-White,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
350088.0,Nottingham Forest,Everton,1729427.0, 11,Callum Hudson-Odoi,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
319712.0,Nottingham Forest,Everton,1729427.0, 0,Matt Turner,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
328075.0,Nottingham Forest,Everton,1729427.0, 0,Ibrahim Sangare,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
298659.0,Nottingham Forest,Everton,1729427.0, 0,Harry Toffolo,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
413211.0,Nottingham Forest,Everton,1729427.0, 0,Anthony Elanga,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,injured doubtful,Doubtful,Nottingham Forest
342830.0,Nottingham Forest,Everton,1729427.0, 0,Ryan Yates,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
124688.0,Nottingham Forest,Everton,1729427.0, 0,Divock Origi,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
316883.0,Nottingham Forest,Everton,1729427.0, 0,Gonzalo Montiel,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
399490.0,Nottingham Forest,Everton,1729427.0, 0,Andrew Omobamidele,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
434076.0,Nottingham Forest,Everton,1729427.0, 0,Rodrigo Ribeiro,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
110189.0,Everton,Nottingham Forest,1729427.0,1,Jordan Pickford,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
8166.0,Everton,Nottingham Forest,1729427.0, 2,Ashley Young,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
345516.0,Everton,Nottingham Forest,1729427.0, 3,Vitalii Mykolenko,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
80464.0,Everton,Nottingham Forest,1729427.0, 4,Idrissa Gueye,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,injured doubtful,Doubtful,Everton
131464.0,Everton,Nottingham Forest,1729427.0, 5,James Tarkowski,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
381045.0,Everton,Nottingham Forest,1729427.0, 6,Jarrad Branthwaite,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,injured doubtful,Doubtful,Everton
317896.0,Everton,Nottingham Forest,1729427.0, 7,Jack Harrison,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
116317.0,Everton,Nottingham Forest,1729427.0, 8,Abdoulaye Doucoure,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
141469.0,Everton,Nottingham Forest,1729427.0, 9,Dominic Calvert-Lewin,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,injured doubtful,Doubtful,Everton
118123.0,Everton,Nottingham Forest,1729427.0, 10,Andre Gomes,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
357427.0,Everton,Nottingham Forest,1729427.0, 11,Dwight McNeil,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
107941.0,Everton,Nottingham Forest,1729427.0, 0,Michael Keane,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
400815.0,Everton,Nottingham Forest,1729427.0, 0,Amadou Onana,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
323625.0,Everton,Nottingham Forest,1729427.0, 0,Arnaut Danjuma,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
362852.0,Everton,Nottingham Forest,1729427.0, 0,,,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
380546.0,Everton,Nottingham Forest,1729427.0, 0,Beto,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
287504.0,Everton,Nottingham Forest,1729427.0, 0,Ben Godfrey,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
447229.0,Everton,Nottingham Forest,1729427.0, 0,Youssef Chermiti,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
367781.0,Everton,Nottingham Forest,1729427.0, 0,James Garner,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,Nottingham Forest,,,
432082.0,Everton,Nottingham Forest,1729427.0, 0,,,2024-04-21 13:30:00,Everton,Nottingham Forest,Everton,,,
92173.0,Fulham,Liverpool,1729430.0,1,Bernd Leno,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
141169.0,Fulham,Liverpool,1729430.0, 2,Timothy Castagne,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
306581.0,Fulham,Liverpool,1729430.0, 3,Antonee Robinson,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
297395.0,Fulham,Liverpool,1729430.0, 4,Sasa Lukic,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
136464.0,Fulham,Liverpool,1729430.0, 5,Tosin Adarabioyo,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
396976.0,Fulham,Liverpool,1729430.0, 6,Calvin Bassey,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
136824.0,Fulham,Liverpool,1729430.0, 7,Alex Iwobi,Everton,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
322774.0,Fulham,Liverpool,1729430.0, 8,Joao Palhinha,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
403649.0,Fulham,Liverpool,1729430.0, 9,Rodrigo Muniz,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
243254.0,Fulham,Liverpool,1729430.0, 10,Andreas Pereira,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
134332.0,Fulham,Liverpool,1729430.0, 11,Bobby De Cordova-Reid,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
256125.0,Fulham,Liverpool,1729430.0, 0,,,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
145996.0,Fulham,Liverpool,1729430.0, 0,Kenny Tete,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
135724.0,Fulham,Liverpool,1729430.0, 0,Harrison Reed,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
108186.0,Fulham,Liverpool,1729430.0, 0,Raul Jimenez,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
333044.0,Fulham,Liverpool,1729430.0, 0,Harry Wilson,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
393407.0,Fulham,Liverpool,1729430.0, 0,Armando Broja,Chelsea,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
79583.0,Fulham,Liverpool,1729430.0, 0,Tom Cairney,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
140088.0,Fulham,Liverpool,1729430.0, 0,Adama Traore,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
85006.0,Fulham,Liverpool,1729430.0, 0,Tim Ream,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,Liverpool,,,
114147.0,Liverpool,Fulham,1729430.0,1,Alisson Becker,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
318871.0,Liverpool,Fulham,1729430.0, 2,Trent Alexander-Arnold,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
115726.0,Liverpool,Fulham,1729430.0, 3,Andy Robertson,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
86829.0,Liverpool,Fulham,1729430.0, 4,Wataru Endo,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
430019.0,Liverpool,Fulham,1729430.0, 5,Jarell Quansah,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
95408.0,Liverpool,Fulham,1729430.0, 6,Virgil van Dijk,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
363982.0,Liverpool,Fulham,1729430.0, 7,Harvey Elliott,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
363884.0,Liverpool,Fulham,1729430.0, 8,Ryan Gravenberch,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
235755.0,Liverpool,Fulham,1729430.0, 9,Diogo Jota,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
377168.0,Liverpool,Fulham,1729430.0, 10,Luis Diaz,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
352825.0,Liverpool,Fulham,1729430.0, 11,Cody Gakpo,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
136451.0,Liverpool,Fulham,1729430.0, 0,Joe Gomez,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
345957.0,Liverpool,Fulham,1729430.0, 0,Ibrahima Konate,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
369875.0,Liverpool,Fulham,1729430.0, 0,Dominik Szoboszlai,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
400828.0,Liverpool,Fulham,1729430.0, 0,Darwin Nunez,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
345319.0,Liverpool,Fulham,1729430.0, 0,Alexis Mac Allister,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
108226.0,Liverpool,Fulham,1729430.0, 0,Mohamed Salah,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
355354.0,Liverpool,Fulham,1729430.0, 0,Curtis Jones,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
301455.0,Liverpool,Fulham,1729430.0, 0,Kostas Tsimikas,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
322176.0,Liverpool,Fulham,1729430.0, 0,Caoimhin Kelleher,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,Fulham,,,
276366.0,Arsenal,Chelsea,1729409.0,1,David Raya,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
322036.0,Arsenal,Chelsea,1729409.0, 2,Ben White,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
377283.0,Arsenal,Chelsea,1729409.0, 3,Takehiro Tomiyasu,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
238940.0,Arsenal,Chelsea,1729409.0, 4,Thomas Partey,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
361822.0,Arsenal,Chelsea,1729409.0, 5,William Saliba,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
334087.0,Arsenal,Chelsea,1729409.0, 6,Gabriel Magalhaes,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
247454.0,Arsenal,Chelsea,1729409.0, 7,Martin Odegaard,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
332325.0,Arsenal,Chelsea,1729409.0, 8,Declan Rice,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
326413.0,Arsenal,Chelsea,1729409.0, 9,Kai Havertz,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
367185.0,Arsenal,Chelsea,1729409.0, 10,Bukayo Saka,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
113994.0,Arsenal,Chelsea,1729409.0, 11,Leandro Trossard,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
316858.0,Arsenal,Chelsea,1729409.0, 0,Aaron Ramsdale,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
279379.0,Arsenal,Chelsea,1729409.0, 0,Gabriel Jesus,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
363686.0,Arsenal,Chelsea,1729409.0, 0,Emile Smith Rowe,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,Chelsea,,,
