PlayerID,Team,Opponent,GameID,TeamPlayerFormation,player,player_id,team,date,home_team,away_team,game_id,opponent
332839,Sheff Utd,Burnley,1729439, 11,Ben Brereton,332839.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
382363,Sheff Utd,Burnley,1729439, 0,Cameron Archer,382363.0,Aston Villa,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Sheffield United
90324,Sheff Utd,Burnley,1729439, 0,Oliver Norwood,90324.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
134482,Sheff Utd,Burnley,1729439, 0,Wes Foderingham,134482.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
425353,Sheff Utd,Burnley,1729439, 0,Anis Ben Slimane,425353.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
386971,Sheff Utd,Burnley,1729439, 0,Yasser Larouci,386971.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
499658,Sheff Utd,Burnley,1729439, 0,,,,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Sheffield United
297544,Sheff Utd,Burnley,1729439, 0,Mason Holgate,297544.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
416209,Sheff Utd,Burnley,1729439, 0,William Osula,416209.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
456511,Sheff Utd,Burnley,1729439, 0,Andre Brooks,456511.0,Sheffield United,2024-04-20 15:00:00,Sheffield United,Burnley,1729439,Burnley
76202,Bournemouth,Aston Villa,1729419,1,Neto,76202.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
69877,Bournemouth,Aston Villa,1729419, 2,Adam Smith,69877.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
332419,Bournemouth,Aston Villa,1729419, 3,Lloyd Kelly,332419.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
128882,Bournemouth,Aston Villa,1729419, 4,Ryan Christie,128882.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
399826,Bournemouth,Aston Villa,1729419, 5,Illia Zabarnyi,399826.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
328330,Bournemouth,Aston Villa,1729419, 6,Marcos Senesi,328330.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
422183,Bournemouth,Aston Villa,1729419, 7,Dango Ouattara,422183.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
136456,Bournemouth,Aston Villa,1729419, 8,Lewis Cook,136456.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
136459,Bournemouth,Aston Villa,1729419, 9,Dominic Solanke,136459.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
331579,Bournemouth,Aston Villa,1729419, 10,Justin Kluivert,331579.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
424273,Bournemouth,Aston Villa,1729419, 11,Milos Kerkez,424273.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
515753,Bournemouth,Aston Villa,1729419, 0,,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
410998,Bournemouth,Aston Villa,1729419, 0,Alex Scott,410998.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
362837,Bournemouth,Aston Villa,1729419, 0,James Hill,362837.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
357073,Bournemouth,Aston Villa,1729419, 0,Antoine Semenyo,357073.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
134695,Bournemouth,Aston Villa,1729419, 0,Enes Unal,134695.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
145277,Bournemouth,Aston Villa,1729419, 0,Philip Billing,145277.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
362103,Bournemouth,Aston Villa,1729419, 0,Max Aarons,362103.0,Bournemouth,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
362806,Bournemouth,Aston Villa,1729419, 0,,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
471270,Bournemouth,Aston Villa,1729419, 0,,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
102248,Aston Villa,Bournemouth,1729419,1,Emiliano Martinez,102248.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
322043,Aston Villa,Bournemouth,1729419, 2,Matty Cash,322043.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
89925,Aston Villa,Bournemouth,1729419, 3,Lucas Digne,89925.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
136345,Aston Villa,Bournemouth,1729419, 4,Youri Tielemans,136345.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
301440,Aston Villa,Bournemouth,1729419, 5,Ezri Konsa,301440.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
344259,Aston Villa,Bournemouth,1729419, 6,Pau Torres,344259.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
327682,Aston Villa,Bournemouth,1729419, 7,Leon Bailey,327682.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
318449,Aston Villa,Bournemouth,1729419, 8,John McGinn,318449.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
148503,Aston Villa,Bournemouth,1729419, 9,Ollie Watkins,148503.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
353397,Aston Villa,Bournemouth,1729419, 10,Moussa Diaby,353397.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
362824,Aston Villa,Bournemouth,1729419, 11,Morgan Rogers,362824.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
134984,Aston Villa,Bournemouth,1729419, 0,Diego Carlos,134984.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
124316,Aston Villa,Bournemouth,1729419, 0,Calum Chambers,124316.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
236511,Aston Villa,Bournemouth,1729419, 0,Clement Lenglet,236511.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
433517,Aston Villa,Bournemouth,1729419, 0,Jhon Duran,433517.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
41554,Aston Villa,Bournemouth,1729419, 0,Robin Olsen,41554.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
411201,Aston Villa,Bournemouth,1729419, 0,,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
416208,Aston Villa,Bournemouth,1729419, 0,Tim Iroegbunam,416208.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
515428,Aston Villa,Bournemouth,1729419, 0,,,,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Aston Villa
428531,Aston Villa,Bournemouth,1729419, 0,Omari Kellyman,428531.0,Aston Villa,2024-04-21 15:00:00,Aston Villa,Bournemouth,1729419,Bournemouth
304008,Crystal Palace,West Ham,1729424,1,Dean Henderson,304008.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
400496,Crystal Palace,West Ham,1729424, 2,Daniel Munoz,400496.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
389579,Crystal Palace,West Ham,1729424, 3,Tyrick Mitchell,389579.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
395401,Crystal Palace,West Ham,1729424, 4,Chris Richards,395401.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
231135,Crystal Palace,West Ham,1729424, 5,Joachim Andersen,231135.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
69375,Crystal Palace,West Ham,1729424, 6,Nathaniel Clyne,69375.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
430774,Crystal Palace,West Ham,1729424, 7,Adam Wharton,430774.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
108638,Crystal Palace,West Ham,1729424, 8,Will Hughes,108638.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
328096,Crystal Palace,West Ham,1729424, 9,Jean-Philippe Mateta,328096.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
371281,Crystal Palace,West Ham,1729424, 10,Michael Olise,371281.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
332403,Crystal Palace,West Ham,1729424, 11,Eberechi Eze,332403.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
43105,Crystal Palace,West Ham,1729424, 0,Joel Ward,43105.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
288795,Crystal Palace,West Ham,1729424, 0,,,,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
33930,Crystal Palace,West Ham,1729424, 0,James Tomkins,33930.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
67491,Crystal Palace,West Ham,1729424, 0,Jordan Ayew,67491.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
91822,Crystal Palace,West Ham,1729424, 0,Jeffrey Schlupp,91822.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
317504,Crystal Palace,West Ham,1729424, 0,Odsonne Edouard,317504.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
409440,Crystal Palace,West Ham,1729424, 0,Naouirou Ahamada,409440.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
229492,Crystal Palace,West Ham,1729424, 0,Remi Matthews,229492.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
141246,Crystal Palace,West Ham,1729424, 0,Jairo Riedewald,141246.0,Crystal Palace,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,West Ham
20973,West Ham,Crystal Palace,1729424,1,Lukasz Fabianski,20973.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
111372,West Ham,Crystal Palace,1729424, 2,Vladimir Coufal,111372.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
101955,West Ham,Crystal Palace,1729424, 3,Emerson,101955.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
322696,West Ham,Crystal Palace,1729424, 4,Edson Alvarez,322696.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
106086,West Ham,Crystal Palace,1729424, 5,Kurt Zouma,106086.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
23547,West Ham,Crystal Palace,1729424, 6,Angelo Ogbonna,23547.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
400166,West Ham,Crystal Palace,1729424, 7,Mohammed Kudus,400166.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
143595,West Ham,Crystal Palace,1729424, 8,Tomas Soucek,143595.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
69517,West Ham,Crystal Palace,1729424, 9,Michail Antonio,69517.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
105172,West Ham,Crystal Palace,1729424, 10,James Ward-Prowse,105172.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
319756,West Ham,Crystal Palace,1729424, 11,Lucas Paqueta,319756.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
349484,West Ham,Crystal Palace,1729424, 0,Ben Johnson,349484.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
68049,West Ham,Crystal Palace,1729424, 0,Aaron Cresswell,68049.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
270446,West Ham,Crystal Palace,1729424, 0,Kalvin Phillips,270446.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
125004,West Ham,Crystal Palace,1729424, 0,Maxwel Cornet,125004.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
91762,West Ham,Crystal Palace,1729424, 0,Danny Ings,91762.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
92516,West Ham,Crystal Palace,1729424, 0,Alphonse Areola,92516.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
463053,West Ham,Crystal Palace,1729424, 0,,,,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
454820,West Ham,Crystal Palace,1729424, 0,Divin Mubama,454820.0,West Ham,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
463054,West Ham,Crystal Palace,1729424, 0,,,,2024-04-21 15:00:00,Crystal Palace,West Ham,1729424,Crystal Palace
78386,Nottingham Forest,Everton,1729427,1,Matz Sels,78386.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
386969,Nottingham Forest,Everton,1729427, 2,Neco Williams,386969.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
315543,Nottingham Forest,Everton,1729427, 3,Ola Aina,315543.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
399250,Nottingham Forest,Everton,1729427, 4,Danilo,399250.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
296319,Nottingham Forest,Everton,1729427, 5,Moussa Niakhate,296319.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
445424,Nottingham Forest,Everton,1729427, 6,Murillo,445424.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
389087,Nottingham Forest,Everton,1729427, 7,Giovanni Reyna,389087.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
334653,Nottingham Forest,Everton,1729427, 8,Nicolas Dominguez,334653.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
73380,Nottingham Forest,Everton,1729427, 9,Chris Wood,73380.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
332867,Nottingham Forest,Everton,1729427, 10,Morgan Gibbs-White,332867.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
350088,Nottingham Forest,Everton,1729427, 11,Callum Hudson-Odoi,350088.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
319712,Nottingham Forest,Everton,1729427, 0,Matt Turner,319712.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
328075,Nottingham Forest,Everton,1729427, 0,Ibrahim Sangare,328075.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
298659,Nottingham Forest,Everton,1729427, 0,Harry Toffolo,298659.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
413211,Nottingham Forest,Everton,1729427, 0,Anthony Elanga,413211.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
342830,Nottingham Forest,Everton,1729427, 0,Ryan Yates,342830.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
124688,Nottingham Forest,Everton,1729427, 0,Divock Origi,124688.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
316883,Nottingham Forest,Everton,1729427, 0,Gonzalo Montiel,316883.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
399490,Nottingham Forest,Everton,1729427, 0,Andrew Omobamidele,399490.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
434076,Nottingham Forest,Everton,1729427, 0,Rodrigo Ribeiro,434076.0,Nottingham Forest,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
110189,Everton,Nottingham Forest,1729427,1,Jordan Pickford,110189.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
8166,Everton,Nottingham Forest,1729427, 2,Ashley Young,8166.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
345516,Everton,Nottingham Forest,1729427, 3,Vitalii Mykolenko,345516.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
80464,Everton,Nottingham Forest,1729427, 4,Idrissa Gueye,80464.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
131464,Everton,Nottingham Forest,1729427, 5,James Tarkowski,131464.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
381045,Everton,Nottingham Forest,1729427, 6,Jarrad Branthwaite,381045.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
317896,Everton,Nottingham Forest,1729427, 7,Jack Harrison,317896.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
116317,Everton,Nottingham Forest,1729427, 8,Abdoulaye Doucoure,116317.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
141469,Everton,Nottingham Forest,1729427, 9,Dominic Calvert-Lewin,141469.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
118123,Everton,Nottingham Forest,1729427, 10,Andre Gomes,118123.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
357427,Everton,Nottingham Forest,1729427, 11,Dwight McNeil,357427.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
107941,Everton,Nottingham Forest,1729427, 0,Michael Keane,107941.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
400815,Everton,Nottingham Forest,1729427, 0,Amadou Onana,400815.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
323625,Everton,Nottingham Forest,1729427, 0,Arnaut Danjuma,323625.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
362852,Everton,Nottingham Forest,1729427, 0,,,,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
380546,Everton,Nottingham Forest,1729427, 0,Beto,380546.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
287504,Everton,Nottingham Forest,1729427, 0,Ben Godfrey,287504.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
447229,Everton,Nottingham Forest,1729427, 0,Youssef Chermiti,447229.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
367781,Everton,Nottingham Forest,1729427, 0,James Garner,367781.0,Everton,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Nottingham Forest
432082,Everton,Nottingham Forest,1729427, 0,,,,2024-04-21 13:30:00,Everton,Nottingham Forest,1729427,Everton
92173,Fulham,Liverpool,1729430,1,Bernd Leno,92173.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
141169,Fulham,Liverpool,1729430, 2,Timothy Castagne,141169.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
306581,Fulham,Liverpool,1729430, 3,Antonee Robinson,306581.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
297395,Fulham,Liverpool,1729430, 4,Sasa Lukic,297395.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
136464,Fulham,Liverpool,1729430, 5,Tosin Adarabioyo,136464.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
396976,Fulham,Liverpool,1729430, 6,Calvin Bassey,396976.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
136824,Fulham,Liverpool,1729430, 7,Alex Iwobi,136824.0,Everton,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
322774,Fulham,Liverpool,1729430, 8,Joao Palhinha,322774.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
403649,Fulham,Liverpool,1729430, 9,Rodrigo Muniz,403649.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
243254,Fulham,Liverpool,1729430, 10,Andreas Pereira,243254.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
134332,Fulham,Liverpool,1729430, 11,Bobby De Cordova-Reid,134332.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
256125,Fulham,Liverpool,1729430, 0,,,,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
145996,Fulham,Liverpool,1729430, 0,Kenny Tete,145996.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
135724,Fulham,Liverpool,1729430, 0,Harrison Reed,135724.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
108186,Fulham,Liverpool,1729430, 0,Raul Jimenez,108186.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
333044,Fulham,Liverpool,1729430, 0,Harry Wilson,333044.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
393407,Fulham,Liverpool,1729430, 0,Armando Broja,393407.0,Chelsea,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
79583,Fulham,Liverpool,1729430, 0,Tom Cairney,79583.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
140088,Fulham,Liverpool,1729430, 0,Adama Traore,140088.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
85006,Fulham,Liverpool,1729430, 0,Tim Ream,85006.0,Fulham,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Liverpool
114147,Liverpool,Fulham,1729430,1,Alisson Becker,114147.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
318871,Liverpool,Fulham,1729430, 2,Trent Alexander-Arnold,318871.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
115726,Liverpool,Fulham,1729430, 3,Andy Robertson,115726.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
86829,Liverpool,Fulham,1729430, 4,Wataru Endo,86829.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
430019,Liverpool,Fulham,1729430, 5,Jarell Quansah,430019.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
95408,Liverpool,Fulham,1729430, 6,Virgil van Dijk,95408.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
363982,Liverpool,Fulham,1729430, 7,Harvey Elliott,363982.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
363884,Liverpool,Fulham,1729430, 8,Ryan Gravenberch,363884.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
235755,Liverpool,Fulham,1729430, 9,Diogo Jota,235755.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
377168,Liverpool,Fulham,1729430, 10,Luis Diaz,377168.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
352825,Liverpool,Fulham,1729430, 11,Cody Gakpo,352825.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
136451,Liverpool,Fulham,1729430, 0,Joe Gomez,136451.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
345957,Liverpool,Fulham,1729430, 0,Ibrahima Konate,345957.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
369875,Liverpool,Fulham,1729430, 0,Dominik Szoboszlai,369875.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
400828,Liverpool,Fulham,1729430, 0,Darwin Nunez,400828.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
345319,Liverpool,Fulham,1729430, 0,Alexis Mac Allister,345319.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
108226,Liverpool,Fulham,1729430, 0,Mohamed Salah,108226.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
355354,Liverpool,Fulham,1729430, 0,Curtis Jones,355354.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
301455,Liverpool,Fulham,1729430, 0,Kostas Tsimikas,301455.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
322176,Liverpool,Fulham,1729430, 0,Caoimhin Kelleher,322176.0,Liverpool,2024-04-21 16:30:00,Fulham,Liverpool,1729430,Fulham
276366,Arsenal,Chelsea,1729409,1,David Raya,276366.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
322036,Arsenal,Chelsea,1729409, 2,Ben White,322036.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
377283,Arsenal,Chelsea,1729409, 3,Takehiro Tomiyasu,377283.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
238940,Arsenal,Chelsea,1729409, 4,Thomas Partey,238940.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
361822,Arsenal,Chelsea,1729409, 5,William Saliba,361822.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
334087,Arsenal,Chelsea,1729409, 6,Gabriel Magalhaes,334087.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
247454,Arsenal,Chelsea,1729409, 7,Martin Odegaard,247454.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
332325,Arsenal,Chelsea,1729409, 8,Declan Rice,332325.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
326413,Arsenal,Chelsea,1729409, 9,Kai Havertz,326413.0,Arsenal,2024-04-23 20:00:00,Arsenal,Chelsea,1729409,Chelsea
